Park Code,Park Name,Category,Order,Family,Scientific Name,Common Names,Occurrence,Nativeness,Abundance,NPS Tags
CUVA,Cuyahoga Valley National Park,Reptile,Squamata,Colubridae,Diadophis punctatus,"Ringneck Snake, Ring-necked Snake",Present,Native,Uncommon,Breeder
CUVA,Cuyahoga Valley National Park,Reptile,Squamata,Colubridae,Elaphe obsoleta,"Black Rat Snake, Black Snake, Gray Rat Snake",Present,Native,Uncommon,Breeder
CUVA,Cuyahoga Valley National Park,Reptile,Squamata,Colubridae,Lampropeltis triangulum,Eastern milk snake,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Reptile,Squamata,Colubridae,Nerodia sipedon,Northern Water Snake,Present,Native,Abundant,Breeder
CUVA,Cuyahoga Valley National Park,Reptile,Squamata,Colubridae,Opheodrys vernalis,"Smooth Green Snake, Smooth Greensnake",Present,Native,Rare,None
CUVA,Cuyahoga Valley National Park,Reptile,Squamata,Colubridae,Regina septemvittata,"Queen Snake, Queensnake",Present,Native,Rare,None
CUVA,Cuyahoga Valley National Park,Reptile,Squamata,Colubridae,Storeria dekayi,"Brown Snake, Dekay's Brown Snake, Dekay's Brownsnake",Present,Native,Abundant,Breeder
CUVA,Cuyahoga Valley National Park,Reptile,Squamata,Colubridae,Storeria occipitomaculata,"Red-bellied Snake, Redbelly Snake",Present,Native,Rare,None
CUVA,Cuyahoga Valley National Park,Reptile,Squamata,Colubridae,Thamnophis sauritus,"Eastern Ribbon Snake, Eastern Ribbonsnake",Present,Native,Uncommon,Breeder
CUVA,Cuyahoga Valley National Park,Reptile,Squamata,Colubridae,Thamnophis sirtalis,Common Garter Snake,Present,Native,Abundant,Breeder
CUVA,Cuyahoga Valley National Park,Reptile,Squamata,Iguanidae,Sceloporus undulatus,fence lizard,Not In Park,Non-native,Unknown,None
CUVA,Cuyahoga Valley National Park,Reptile,Squamata,Scincidae,Eumeces fasciatus,Five-lined Skink,Probably Present,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Reptile,Squamata,Viperidae,Sistrurus catenatus catenatus,Eastern Massasauga,Unconfirmed,Native,Unknown,Management Priority
CUVA,Cuyahoga Valley National Park,Reptile,Testudines,Chelydridae,Chelydra serpentina,"Common Snapping Turtle, North American Snapping Turtle, Snapping Turtle",Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Reptile,Testudines,Emydidae,Chrysemys picta,Midland Painted Turtle,Present,Native,Abundant,Breeder
CUVA,Cuyahoga Valley National Park,Reptile,Testudines,Emydidae,Clemmys guttata,Spotted Turtle,Present,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Reptile,Testudines,Emydidae,Emydoidea blandingii,Blanding's Turtle,Probably Present,Native,Unknown,Breeder
CUVA,Cuyahoga Valley National Park,Reptile,Testudines,Emydidae,Graptemys geographica,Common Map Turtle,Probably Present,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Reptile,Testudines,Emydidae,Terrapene carolina,Eastern Box Turtle,Present,Unknown,Uncommon,Management Priority
CUVA,Cuyahoga Valley National Park,Reptile,Testudines,Emydidae,Trachemys scripta,"Common Slider, Pond Slider, slider",Present,Non-native,Common,Management Priority; Breeder
CUVA,Cuyahoga Valley National Park,Reptile,Testudines,Emydidae,Trachemys scripta elegans,Red-eared Slider,Present,Non-native,Common,Management Priority; Breeder
CUVA,Cuyahoga Valley National Park,Reptile,Testudines,Kinosternidae,Sternotherus odoratus,"Musk Turtle, Stinkpot",Present,Native,Uncommon,Breeder
CUVA,Cuyahoga Valley National Park,Reptile,Testudines,Trionychidae,Apalone spinifera,"Spiny Softshell, Spiny Softshell Turtle",Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Amphibian,Anura,Bufonidae,Anaxyrus americanus,American Toad,Present,Native,Abundant,Breeder
CUVA,Cuyahoga Valley National Park,Amphibian,Anura,Hylidae,Hyla versicolor,gray treefrog,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Amphibian,Anura,Hylidae,Pseudacris crucifer crucifer,Northern Spring Peeper,Present,Native,Abundant,Breeder
CUVA,Cuyahoga Valley National Park,Amphibian,Anura,Hylidae,Pseudacris triseriata,Western Chorus Frog,Present,Native,Uncommon,Breeder
CUVA,Cuyahoga Valley National Park,Amphibian,Anura,Ranidae,Lithobates catesbeianus,American Bullfrog,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Amphibian,Anura,Ranidae,Lithobates clamitans,Green Frog,Present,Native,Abundant,Breeder
CUVA,Cuyahoga Valley National Park,Amphibian,Anura,Ranidae,Lithobates palustris,Pickerel Frog,Present,Native,Uncommon,Breeder
CUVA,Cuyahoga Valley National Park,Amphibian,Anura,Ranidae,Lithobates pipiens,Northern Leopard Frog,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Amphibian,Anura,Ranidae,Lithobates sylvaticus,Wood Frog,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Amphibian,Caudata,Ambystomatidae,Ambystoma jeffersonianum,Jefferson's salamander,Present,Native,Uncommon,Breeder
CUVA,Cuyahoga Valley National Park,Amphibian,Caudata,Ambystomatidae,Ambystoma maculatum,spotted salamander,Present,Native,Uncommon,Breeder
CUVA,Cuyahoga Valley National Park,Amphibian,Caudata,Ambystomatidae,Ambystoma opacum,marbled salamander,Unconfirmed,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Amphibian,Caudata,Ambystomatidae,Ambystoma texanum,Small-mouthed Salamander,Unconfirmed,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Amphibian,Caudata,Ambystomatidae,Ambystoma tigrinum,eastern tiger salamander,Unconfirmed,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Amphibian,Caudata,Plethodontidae,Desmognathus fuscus,northern dusky salamander,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Amphibian,Caudata,Plethodontidae,Eurycea bislineata,"Northern Two-lined Salamander, Two-lined Salamander",Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Amphibian,Caudata,Plethodontidae,Eurycea longicauda,long-tailed salamander,Present,Native,Rare,None
CUVA,Cuyahoga Valley National Park,Amphibian,Caudata,Plethodontidae,Hemidactylium scutatum,four-toed salamander,Present,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Amphibian,Caudata,Plethodontidae,Plethodon cinereus,red-backed salamander,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Amphibian,Caudata,Plethodontidae,Plethodon glutinosus,slimy salamander,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Amphibian,Caudata,Plethodontidae,Plethodon richmondi,ravine salamander,Not In Park,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Amphibian,Caudata,Plethodontidae,Pseudotriton ruber,red salamander,Present,Native,Rare,Breeder
CUVA,Cuyahoga Valley National Park,Amphibian,Caudata,Proteidae,Necturus maculosus,Mudpuppy,Unconfirmed,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Amphibian,Caudata,Salamandridae,Notophthalmus viridescens,Eastern Newt,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Acipenseriformes,Acipenseridae,Acipenser fulvescens,lake sturgeon,Not In Park,Native,Unknown,Management Priority
CUVA,Cuyahoga Valley National Park,Fish,Amiiformes,Amiidae,Amia calva,bowfin,Present,Native,Rare,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Anguilliformes,Anguillidae,Anguilla rostrata,American eel,Not In Park,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Fish,Atheriniformes,Atherinopsidae,Labidesthes sicculus,brook silverside,Present,Native,Uncommon,None
CUVA,Cuyahoga Valley National Park,Fish,Clupeiformes,Clupeidae,Alosa pseudoharengus,alewife,Present,Unknown,Uncommon,None
CUVA,Cuyahoga Valley National Park,Fish,Clupeiformes,Clupeidae,Dorosoma cepedianum,eastern gizzard shad,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Catostomidae,Carpiodes cyprinus,Central quillback carpsucker,Present,Native,Uncommon,None
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Catostomidae,Catostomus commersoni,common white sucker,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Catostomidae,Hypentelium nigricans,northern hog sucker,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Catostomidae,Ictiobus bubalus,smallmouth buffalo,Present,Native,Occasional,Resident
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Catostomidae,Ictiobus cyprinellus,bigmouth buffalo,Present,Native,Occasional,None
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Catostomidae,Minytrema melanops,spotted sucker,Not In Park,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Catostomidae,Moxostoma anisurum,silver redhorse,Present,Native,Rare,None
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Catostomidae,Moxostoma duquesnei,black redhorse,Present,Native,Rare,None
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Catostomidae,Moxostoma erythrurum,golden redhorse,Present,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Catostomidae,Moxostoma macrolepidotum,Northern shorthead redhorse,Probably Present,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Campostoma anomalum,"Ohio stoneroller minnow, stoneroller minnow",Present,Native,Abundant,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Carassius auratus,goldfish,Present,Non-native,Common,Management Priority; Breeder
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Clinostomus elongatus,redside dace,Present,Native,Uncommon,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Cyprinella spiloptera,spotfin shiner,Present,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Cyprinus carpio,"common carp, European carp",Present,Non-native,Abundant,Management Priority; Breeder
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Ericymba buccata,silverjaw minnow,Present,Native,Uncommon,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Erimystax x-punctatus,gravel chub,Not In Park,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Hybopsis amblops,bigeye chub,Not In Park,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Hybopsis dissimilis,streamline chub,Not In Park,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Nocomis biguttatus,hornyhead chub,Present,Native,Common,Resident
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Nocomis micropogon,river chub,Present,Native,Uncommon,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Notemigonus crysoleucas,golden shiner,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Notropis atherinoides,emerald shiner,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Notropis chrysocephalus,striped shiner,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Notropis cornutus,common shiner,Present,Native,Common,Resident
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Notropis rubellus,rosyface shiner,Not In Park,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Notropis spilopterus,spotfin shiner,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Notropis stramineus,northeastern sand shiner,Present,Native,Uncommon,None
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Notropis volucellus,northern mimic shiner,Present,Native,Uncommon,None
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Phoxinus erythrogaster,southern redbelly dace,Present,Native,Rare,None
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Pimephales notatus,bluntnose minnow,Present,Native,Abundant,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Pimephales promelas,northern fathead minnow,Present,Native,Abundant,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Rhinichthys obtusus,western blacknose dace,Present,Native,Abundant,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Cypriniformes,Cyprinidae,Semotilus atromaculatus,northern creek chub,Present,Native,Abundant,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Esociformes,Esocidae,Esox americanus,"grass pickerel, redfin or grass pickerel, redfin pickerel",Present,Native,Occasional,None
CUVA,Cuyahoga Valley National Park,Fish,Esociformes,Esocidae,Esox lucius,northern pike,Present,Native,Occasional,Resident
CUVA,Cuyahoga Valley National Park,Fish,Esociformes,Esocidae,Esox masquinongy,muskellunge,Present,Unknown,Occasional,Resident
CUVA,Cuyahoga Valley National Park,Fish,Esociformes,Umbridae,Umbra limi,central mudminnow,Present,Native,Uncommon,Resident
CUVA,Cuyahoga Valley National Park,Fish,Gadiformes,Gadidae,Lota lota,Eastern burbot,Not In Park,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Fish,Gasterosteiformes,Gasterosteidae,Culaea inconstans,brook stickelback,Present,Native,Uncommon,None
CUVA,Cuyahoga Valley National Park,Fish,Lepisosteiformes,Lepisosteidae,Lepisosteus osseus,longnose gar,Not In Park,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Centrarchidae,Ambloplites rupestris,northern rockbass,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Centrarchidae,Lepomis cyanellus,green sunfish,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Centrarchidae,Lepomis gibbosus,pumpkinseed sunfish,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Centrarchidae,Lepomis gulosus,warmouth sunfish,Present,Native,Uncommon,None
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Centrarchidae,Lepomis macrochirus,northern bluegill sunfish,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Centrarchidae,Lepomis microlophus,redear sunfish,Present,Native,Uncommon,None
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Centrarchidae,Micropterus dolomieui,northern smallmouth bass,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Centrarchidae,Micropterus salmoides,northern largemouth bass,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Centrarchidae,Pomoxis annularis,white crappie,Present,Native,Uncommon,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Centrarchidae,Pomoxis nigromaculatus,black crappie,Present,Native,Uncommon,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Moronidae,Morone americana,white perch,Present,Unknown,Occasional,Resident
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Moronidae,Morone chrysops,white bass,Present,Native,Common,Resident
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Percidae,Ammocrypta pellucida,eastern sand darter,Not In Park,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Percidae,Etheostoma blennioides,greenside darter,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Percidae,Etheostoma caeruleum,rainbow darter,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Percidae,Etheostoma flabellare,barred fantail darter,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Percidae,Etheostoma nigrum,johnny darter,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Percidae,Percina caprodes,ohio logperch darter,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Percidae,Percina maculata,blackside darter,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Percidae,Sander vitreus,walleye,Present,Native,Uncommon,None
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Percidae,Stizostedion vitreum glaucum,blue pike,Not In Park,Non-native,Unknown,None
CUVA,Cuyahoga Valley National Park,Fish,Perciformes,Sciaenidae,Aplodinotus grunniens,freshwater drum,Present,Native,Uncommon,None
CUVA,Cuyahoga Valley National Park,Fish,Percopsiformes,Percopsidae,Percopsis omiscomaycus,trout-perch,Present,Native,Rare,None
CUVA,Cuyahoga Valley National Park,Fish,Petromyzontiformes,Petromyzontidae,Ichthyomyzon unicuspis,silver lamprey,Not In Park,Native,Unknown,None
CUVA,Cuyahoga Valley National Park,Fish,Salmoniformes,Salmonidae,Salmo gairdnerii,Rainbow trout,Present,Unknown,Occasional,Resident
CUVA,Cuyahoga Valley National Park,Fish,Scorpaeniformes,Cottidae,Cottus bairdii,Central mottled sculpin,Present,Native,Uncommon,None
CUVA,Cuyahoga Valley National Park,Fish,Siluriformes,Ictaluridae,Ictalurus melas,black bullhead,Present,Native,Uncommon,None
CUVA,Cuyahoga Valley National Park,Fish,Siluriformes,Ictaluridae,Ictalurus natalis,yellow bullhead,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Siluriformes,Ictaluridae,Ictalurus nebulosus,brown bullhead,Present,Native,Common,Breeder
CUVA,Cuyahoga Valley National Park,Fish,Siluriformes,Ictaluridae,Noturus flavus,stonecat,Present,Native,Uncommon,Breeder
DENA,Denali National Park and Preserve,Mammal,Artiodactyla,Bovidae,Bison bison,Bison,Not In Park,Native,Unknown,None
DENA,Denali National Park and Preserve,Mammal,Artiodactyla,Bovidae,Oreamnos americanus,Mountain goat,Not In Park,Native,Unknown,None
DENA,Denali National Park and Preserve,Mammal,Artiodactyla,Bovidae,Ovis dalli,Dall's sheep,Present,Native,Unknown,Breeder
DENA,Denali National Park and Preserve,Mammal,Artiodactyla,Cervidae,Alces alces,Moose,Present,Native,Common,Breeder
DENA,Denali National Park and Preserve,Mammal,Artiodactyla,Cervidae,Rangifer tarandus,Caribou,Present,Native,Unknown,None
DENA,Denali National Park and Preserve,Mammal,Carnivora,Canidae,Canis latrans,Coyote,Present,Native,Occasional,None
DENA,Denali National Park and Preserve,Mammal,Carnivora,Canidae,Canis lupus,"Gray wolf, Wolf",Present,Native,Common,Breeder
DENA,Denali National Park and Preserve,Mammal,Carnivora,Canidae,Vulpes vulpes,Red fox,Present,Native,Unknown,Breeder
DENA,Denali National Park and Preserve,Mammal,Carnivora,Felidae,Lynx canadensis,Lynx,Present,Native,Unknown,None
DENA,Denali National Park and Preserve,Mammal,Carnivora,Mustelidae,Gulo gulo,Wolverine,Present,Native,Unknown,None
DENA,Denali National Park and Preserve,Mammal,Carnivora,Mustelidae,Lontra canadensis,River otter,Probably Present,Native,Unknown,None
DENA,Denali National Park and Preserve,Mammal,Carnivora,Mustelidae,Martes americana,American Marten,Present,Native,Common,Breeder
DENA,Denali National Park and Preserve,Mammal,Carnivora,Mustelidae,Mustela erminea,"Ermine, Short-tailed weasel",Present,Native,Unknown,None
DENA,Denali National Park and Preserve,Mammal,Carnivora,Mustelidae,Mustela nivalis,Least weasel,Present,Native,Unknown,None
DENA,Denali National Park and Preserve,Mammal,Carnivora,Mustelidae,Mustela vison,Mink,Present,Native,Unknown,None
DENA,Denali National Park and Preserve,Mammal,Carnivora,Ursidae,Ursus americanus,"American black bear, Black bear",Present,Native,Unknown,Breeder
